STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/16/2004,0,0,0,73,45
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/17/2004,0,0,0,78,47
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/18/2004,0,0,0,82,54
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/19/2004,0,0,0,84,57
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/20/2004,0,0,0,84,59
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/21/2004,0,0,0,80,57
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/22/2004,0,0,0,80,57
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/23/2004,0,0,0,78,55
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/24/2004,0,0,0,80,60
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/25/2004,0,0,0,75,58
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/26/2004,0,0,0,78,60
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/27/2004,0.57,0,0,69,49
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/28/2004,0,0,0,70,40
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/29/2004,0,0,0,75,45
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/30/2004,0,0,0,78,51
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/1/2004,1.35,0,0,78,58
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/2/2004,0.81,0,0,77,54
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/3/2004,0.15,0,0,66,51
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/4/2004,0,0,0,68,45
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/5/2004,0,0,0,77,48
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/6/2004,0,0,0,85,56
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/7/2004,0,0,0,87,62
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/8/2004,0,0,0,81,60
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/9/2004,0,0,0,87,63
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/10/2004,0,0,0,89,64
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/11/2004,0,0,0,89,65
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/12/2004,0,0,0,89,64
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/13/2004,0,0,0,87,62
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/14/2004,0,0,0,85,61
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/15/2004,0,0,0,85,65
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/16/2004,0,0,0,82,63
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/17/2004,0,0,0,85,64
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/18/2004,0,0,0,85,63
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/19/2004,0,0,0,87,63
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/20/2004,0.6,0,0,85,64
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/21/2004,0,0,0,85,64
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/22/2004,0,0,0,88,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/23/2004,0,0,0,86,66
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/24/2004,0.11,0,0,92,69
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/25/2004,0,0,0,90,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/26/2004,0,0,0,88,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/27/2004,0.1,0,0,86,64
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/28/2004,0,0,0,86,62
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/29/2004,0,0,0,91,61
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/30/2004,0.4,0,0,91,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/31/2004,0,0,0,89,67
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/1/2004,0,0,0,86,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/2/2004,0,0,0,88,63
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/3/2004,0,0,0,82,65
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/4/2004,0.65,0,0,80,61
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/5/2004,0,0,0,82,62
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/6/2004,0,0,0,86,62
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/7/2004,0,0,0,84,65
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/8/2004,0,0,0,86,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/9/2004,0,0,0,88,69
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/10/2004,0,0,0,88,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/11/2004,0.1,0,0,86,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/12/2004,0.15,0,0,83,71
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/13/2004,0,0,0,80,60
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/14/2004,0,0,0,84,63
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/15/2004,0,0,0,88,66
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/16/2004,0.45,0,0,86,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/17/2004,0,0,0,90,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/18/2004,0,0,0,90,71
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/19/2004,0,0,0,86,71
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/20/2004,0,0,0,91,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/21/2004,0,0,0,83,72
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/22/2004,0,0,0,87,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/23/2004,0.12,0,0,88,71
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/24/2004,0,0,0,88,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/25/2004,0,0,0,89,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/26/2004,0,0,0,86,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/27/2004,0,0,0,84,63
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/28/2004,0.83,0,0,80,65
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/29/2004,0.75,0,0,80,67
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/30/2004,0,0,0,87,65
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/1/2004,0,0,0,87,65
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/2/2004,0.35,0,0,90,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/3/2004,0,0,0,89,69
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/4/2004,0,0,0,89,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/5/2004,0,0,0,92,71
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/6/2004,0,0,0,91,71
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/7/2004,0,0,0,97,72
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/8/2004,0,0,0,92,74
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/9/2004,0,0,0,90,69
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/10/2004,0,0,0,93,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/11/2004,0,0,0,94,72
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/12/2004,0,0,0,93,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/13/2004,0.85,0,0,92,73
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/14/2004,0,0,0,96,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/15/2004,0.1,0,0,88,66
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/16/2004,0,0,0,85,63
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/17/2004,0,0,0,89,65
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/18/2004,0,0,0,85,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/19/2004,0,0,0,88,66
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/20/2004,0.35,0,0,90,67
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/21/2004,0.3,0,0,93,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/22/2004,0,0,0,93,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/23/2004,2.05,0,0,90,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/24/2004,0,0,0,87,71
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/25/2004,0,0,0,85,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/26/2004,0,0,0,79,66
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/27/2004,0,0,0,85,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/28/2004,0.15,0,0,87,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/29/2004,0,0,0,89,71
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/30/2004,0.45,0,0,89,72
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/31/2004,0,0,0,87,73
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/1/2004,0.5,0,0,89,71
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/2/2004,0.3,0,0,89,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/3/2004,1.1,0,0,90,72
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/4/2004,0,0,0,94,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/5/2004,1,0,0,88,73
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/6/2004,0,0,0,80,60
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/7/2004,0,0,0,80,59
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/8/2004,0,0,0,84,56
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/9/2004,0,0,0,88,60
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/10/2004,0,0,0,90,65
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/11/2004,0,0,0,90,67
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/12/2004,0,0,0,87,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/13/2004,1.38,0,0,84,67
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/14/2004,0.56,0,0,83,67
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/15/2004,1.65,0,0,85,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/16/2004,2.15,0,0,84,66
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/17/2004,0,0,0,86,67
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/18/2004,0,0,0,88,66
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/19/2004,0,0,0,90,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/20/2004,0,0,0,94,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/21/2004,0,0,0,88,74
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/22/2004,1.6,0,0,85,67
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/23/2004,0,0,0,85,65
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/24/2004,0,0,0,87,66
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/25/2004,0,0,0,83,63
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/26/2004,0,0,0,80,64
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/27/2004,0,0,0,83,65
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/28/2004,0,0,0,86,67
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/29/2004,0,0,0,85,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/30/2004,1.89,0,0,84,69
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/31/2004,1,0,0,85,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/1/2004,0,0,0,82,67
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/2/2004,0,0,0,82,65
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/3/2004,0,0,0,85,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/4/2004,0,0,0,83,65
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/5/2004,0,0,0,87,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/6/2004,0,0,0,84,67
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/7/2004,0.3,0,0,80,65
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/8/2004,1.65,0,0,80,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/9/2004,0.81,0,0,82,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/10/2004,0,0,0,85,66
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/11/2004,0,0,0,82,65
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/12/2004,0,0,0,84,63
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/13/2004,0,0,0,84,66
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/14/2004,0,0,0,82,65
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/15/2004,0.8,0,0,78,66
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/16/2004,0,0,0,76,68
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/17/2004,0,0,0,76,70
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/18/2004,2,0,0,78,71
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/19/2004,0,0,0,72,64
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/20/2004,0,0,0,72,65
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/21/2004,0,0,0,76,58
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/22/2004,0,0,0,86,52
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/23/2004,0,0,0,84,58
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/24/2004,0,0,0,82,59
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/25/2004,0,0,0,81,60
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/26/2004,0,0,0,80,61
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/27/2004,0,0,0,78,63
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/28/2004,0,0,0,75,65
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/29/2004,0,0,0,78,64
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/30/2004,0,0,0,77,55
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/1/2004,0,0,0,78,55
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/2/2004,0,0,0,83,57
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/3/2004,0.3,0,0,72,60
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/4/2004,0,0,0,79,65
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/5/2004,0,0,0,72,53
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/6/2004,0,0,0,70,45
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/7/2004,0,0,0,74,43
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/8/2004,0,0,0,76,49
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/9/2004,0,0,0,77,51
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/10/2004,0,0,0,75,53
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/11/2004,0,0,0,71,50
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/12/2004,0,0,0,68,50
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/13/2004,0,0,0,73,57
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/14/2004,1.6,0,0,66,53
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/15/2004,0,0,0,70,55
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/16/2004,0,0,0,66,54
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/17/2004,0,0,0,65,44
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/18/2004,0,0,0,73,47
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/19/2004,0.15,0,0,79,59
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/20/2004,0,0,0,76,60
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/21/2004,0,0,0,76,56
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/22/2004,0,0,0,78,54
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/23/2004,0,0,0,76,45
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/24/2004,0,0,0,73,52
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/25/2004,0.2,0,0,72,49
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/26/2004,0,0,0,70,46
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/27/2004,0,0,0,72,48
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/28/2004,0,0,0,63,51
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/29/2004,0,0,0,68,53
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/30/2004,0,0,0,77,58
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/31/2004,0,0,0,80,60
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/1/2004,0,0,0,81,59
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/2/2004,0,0,0,80,60
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/3/2004,0,0,0,70,61
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/4/2004,0,0,0,66,53
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/5/2004,0.45,0,0,63,46
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/6/2004,0,0,0,67,35
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/7/2004,0,0,0,72,40
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/8/2004,0,0,0,66,44
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/9/2004,0,0,0,59,39
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/10/2004,0,0,0,55,32
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/11/2004,0,0,0,55,30
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/12/2004,0.11,0,0,63,39
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/13/2004,1.38,0,0,59,41
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/14/2004,0,0,0,54,30
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/15/2004,0,0,0,60,32
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/16/2004,0,0,0,63,36
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/17/2004,0,0,0,62,39
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/18/2004,0,0,0,65,41
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/19/2004,0,0,0,73,50
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/20/2004,0.03,0,0,70,50
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/21/2004,0,0,0,68,52
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/22/2004,0,0,0,65,51
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/23/2004,0.35,0,0,60,50
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/24/2004,0.58,0,0,67,52
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/25/2004,0,0,0,58,48
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/26/2004,0,0,0,57,36
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/27/2004,0,0,0,60,40
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/28/2004,1.5,0,0,58,37
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/29/2004,0,0,0,56,43
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/30/2004,0,0,0,57,36
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/1/2004,0,0,0,63,48
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/2/2004,0.17,0,0,55,41
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/3/2004,0,0,0,54,30
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/4/2004,0,0,0,57,31
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/5/2004,0,0,0,60,35
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/6/2004,0,0,0,61,42
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/7/2004,0.13,0,0,72,52
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/8/2004,0,0,0,69,49
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/9/2004,0,0,0,60,41
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/10/2004,1.03,0,0,65,57
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/11/2004,0,0,0,53,40
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/12/2004,0,0,0,54,33
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/13/2004,0,0,0,55,40
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/14/2004,0,0,0,48,29
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/15/2004,0,0,0,44,20
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/16/2004,0,0,0,54,19
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/17/2004,0,0,0,55,29
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/18/2004,0,0,0,50,30
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/19/2004,0,0,0,52,34
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/20/2004,0,0,0,35,19
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/21/2004,0,0,0,50,17
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/22/2004,0,0,0,55,32
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/23/2004,0,0,0,60,50
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/24/2004,0.45,0,0,42,34
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/25/2004,0,0,0,32,24
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/26/2004,0.35,3.5,4,36,20
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/27/2004,0,0,2,45,31
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/28/2004,0,0,1,42,16
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/29/2004,0,0,0,58,25
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/30/2004,0,0,0,62,36
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",12/31/2004,0,0,0,67,42
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/1/2005,0,0,0,70,45
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/2/2005,0,0,0,66,48
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/3/2005,0,0,0,67,50
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/4/2005,0,0,0,70,52
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/5/2005,0,0,0,71,50
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/6/2005,0,0,0,67,51
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/7/2005,0,0,0,56,45
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/8/2005,0,0,0,58,42
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/9/2005,0,0,0,65,50
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/10/2005,0,0,0,70,40
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/11/2005,0,0,0,72,45
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/12/2005,0,0,0,70,51
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/13/2005,0,0,0,68,50
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/14/2005,2,0,0,70,48
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/15/2005,0,0,0,48,30
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/16/2005,0,0,0,50,26
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/17/2005,0,0,0,48,26
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/18/2005,0,0,0,32,22
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/19/2005,0.15,1.5,2,38,15
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/20/2005,0,0,0,49,24
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/21/2005,0,0,0,38,27
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/22/2005,0,0,0,34,19
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/23/2005,0.15,0,0,32,30
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/24/2005,0,0,0,38,18
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/25/2005,0,0,0,50,24
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/26/2005,0,0,0,53,30
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/27/2005,0,0,0,50,32
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/28/2005,0,0,0,42,30
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/29/2005,0,0,0,35,20
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/30/2005,0.3,0,0,36,30
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",1/31/2005,0,0,0,38,32
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/1/2005,0,0,0,40,34
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/2/2005,0,0,0,48,24
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/3/2005,1.59,0,0,40,27
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/4/2005,0,0,0,53,30
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/5/2005,0,0,0,55,31
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/6/2005,0,0,0,58,33
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/7/2005,0,0,0,60,37
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/8/2005,0,0,0,63,40
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/9/2005,0,0,0,60,46
